,class,file,truePositives,falsePositives,trueNegatives,falseNegatives,Specificity,Sensitivity,Precision,Accuracy,F1
1234,Jet,m1240.obj,39,104,1971,104,0.9498795180722892,0.2727272727272727,0.2727272727272727,0.9062218214607755,0.2727272727272727
1235,Jet,m1241.obj,15,128,1947,128,0.9383132530120482,0.1048951048951049,0.1048951048951049,0.8845807033363391,0.1048951048951049
1236,Jet,m1242.obj,54,89,1986,89,0.9571084337349398,0.3776223776223776,0.3776223776223776,0.9197475202885482,0.3776223776223776
1237,Jet,m1243.obj,48,95,1980,95,0.9542168674698795,0.3356643356643357,0.3356643356643357,0.9143372407574392,0.3356643356643357
1238,Jet,m1245.obj,45,98,1977,98,0.9527710843373494,0.3146853146853147,0.3146853146853147,0.9116321009918846,0.3146853146853147
1239,Jet,m1246.obj,41,102,1973,102,0.9508433734939759,0.2867132867132867,0.2867132867132867,0.9080252479711451,0.2867132867132867
1240,Jet,m1247.obj,31,112,1963,112,0.9460240963855422,0.21678321678321677,0.21678321678321677,0.8990081154192967,0.21678321678321674
1241,Jet,m1248.obj,25,118,1957,118,0.9431325301204819,0.17482517482517482,0.17482517482517482,0.8935978358881875,0.17482517482517482
1242,Jet,m1249.obj,18,125,1950,125,0.9397590361445783,0.1258741258741259,0.1258741258741259,0.8872858431018936,0.1258741258741259
1243,Jet,m1250.obj,45,98,1977,98,0.9527710843373494,0.3146853146853147,0.3146853146853147,0.9116321009918846,0.3146853146853147
1244,Jet,m1251.obj,53,90,1985,90,0.9566265060240964,0.3706293706293706,0.3706293706293706,0.9188458070333634,0.3706293706293706
1245,Jet,m1252.obj,39,104,1971,104,0.9498795180722892,0.2727272727272727,0.2727272727272727,0.9062218214607755,0.2727272727272727
1246,Jet,m1253.obj,59,84,1991,84,0.9595180722891566,0.4125874125874126,0.4125874125874126,0.9242560865644724,0.4125874125874126
1247,Jet,m1255.obj,40,103,1972,103,0.9503614457831325,0.27972027972027974,0.27972027972027974,0.9071235347159603,0.27972027972027974
1248,Jet,m1256.obj,30,113,1962,113,0.9455421686746988,0.2097902097902098,0.2097902097902098,0.8981064021641119,0.2097902097902098
1249,Jet,m1257.obj,32,111,1964,111,0.9465060240963855,0.22377622377622378,0.22377622377622378,0.8999098286744815,0.22377622377622378
1250,Jet,m1258.obj,42,101,1974,101,0.9513253012048193,0.2937062937062937,0.2937062937062937,0.90892696122633,0.2937062937062937
1251,Jet,m1259.obj,40,103,1972,103,0.9503614457831325,0.27972027972027974,0.27972027972027974,0.9071235347159603,0.27972027972027974
1252,Jet,m1260.obj,46,97,1978,97,0.9532530120481928,0.32167832167832167,0.32167832167832167,0.9125338142470695,0.32167832167832167
1253,Jet,m1261.obj,49,94,1981,94,0.9546987951807229,0.34265734265734266,0.34265734265734266,0.915238954012624,0.34265734265734266
1254,Jet,m1262.obj,57,86,1989,86,0.9585542168674699,0.3986013986013986,0.3986013986013986,0.9224526600541028,0.39860139860139865
1255,Jet,m1263.obj,43,100,1975,100,0.9518072289156626,0.3006993006993007,0.3006993006993007,0.9098286744815148,0.3006993006993007
1256,Jet,m1264.obj,59,84,1991,84,0.9595180722891566,0.4125874125874126,0.4125874125874126,0.9242560865644724,0.4125874125874126
1257,Jet,m1265.obj,24,119,1956,119,0.9426506024096386,0.16783216783216784,0.16783216783216784,0.8926961226330027,0.16783216783216784
1258,Jet,m1266.obj,33,110,1965,110,0.946987951807229,0.23076923076923078,0.23076923076923078,0.9008115419296664,0.23076923076923078
1259,Jet,m1267.obj,58,85,1990,85,0.9590361445783132,0.40559440559440557,0.40559440559440557,0.9233543733092876,0.40559440559440557
1260,Jet,m1268.obj,35,108,1967,108,0.9479518072289157,0.24475524475524477,0.24475524475524477,0.9026149684400361,0.24475524475524477
1261,Jet,m1269.obj,30,113,1962,113,0.9455421686746988,0.2097902097902098,0.2097902097902098,0.8981064021641119,0.2097902097902098
1262,Jet,m1270.obj,32,111,1964,111,0.9465060240963855,0.22377622377622378,0.22377622377622378,0.8999098286744815,0.22377622377622378
1263,Jet,m1271.obj,50,93,1982,93,0.9551807228915663,0.34965034965034963,0.34965034965034963,0.9161406672678089,0.34965034965034963
1264,Jet,m1273.obj,34,109,1966,109,0.9474698795180723,0.23776223776223776,0.23776223776223776,0.9017132551848512,0.23776223776223776
1265,Jet,m1274.obj,63,80,1995,80,0.9614457831325302,0.4405594405594406,0.4405594405594406,0.9278629395852119,0.4405594405594405
1266,Jet,m1275.obj,58,85,1990,85,0.9590361445783132,0.40559440559440557,0.40559440559440557,0.9233543733092876,0.40559440559440557
1267,Jet,m1276.obj,34,109,1966,109,0.9474698795180723,0.23776223776223776,0.23776223776223776,0.9017132551848512,0.23776223776223776
1268,Jet,m1277.obj,13,130,1945,130,0.9373493975903614,0.09090909090909091,0.09090909090909091,0.8827772768259693,0.09090909090909091
1269,Jet,m1278.obj,28,115,1960,115,0.944578313253012,0.1958041958041958,0.1958041958041958,0.8963029756537421,0.1958041958041958
1270,Jet,m1279.obj,30,113,1962,113,0.9455421686746988,0.2097902097902098,0.2097902097902098,0.8981064021641119,0.2097902097902098
1271,Jet,m1280.obj,35,108,1967,108,0.9479518072289157,0.24475524475524477,0.24475524475524477,0.9026149684400361,0.24475524475524477
1272,Jet,m1281.obj,49,94,1981,94,0.9546987951807229,0.34265734265734266,0.34265734265734266,0.915238954012624,0.34265734265734266
1273,Jet,m1282.obj,36,107,1968,107,0.948433734939759,0.2517482517482518,0.2517482517482518,0.9035166816952209,0.2517482517482518
1274,Jet,m1283.obj,57,86,1989,86,0.9585542168674699,0.3986013986013986,0.3986013986013986,0.9224526600541028,0.39860139860139865
1275,Jet,m1284.obj,24,119,1956,119,0.9426506024096386,0.16783216783216784,0.16783216783216784,0.8926961226330027,0.16783216783216784
1276,Jet,m1285.obj,29,114,1961,114,0.9450602409638554,0.20279720279720279,0.20279720279720279,0.8972046889089269,0.20279720279720279
1277,Jet,m1286.obj,54,89,1986,89,0.9571084337349398,0.3776223776223776,0.3776223776223776,0.9197475202885482,0.3776223776223776
1278,Jet,m1287.obj,48,95,1980,95,0.9542168674698795,0.3356643356643357,0.3356643356643357,0.9143372407574392,0.3356643356643357
1279,Jet,m1288.obj,33,110,1965,110,0.946987951807229,0.23076923076923078,0.23076923076923078,0.9008115419296664,0.23076923076923078
1280,Jet,m1289.obj,36,107,1968,107,0.948433734939759,0.2517482517482518,0.2517482517482518,0.9035166816952209,0.2517482517482518
1281,Jet,m1290.obj,54,89,1986,89,0.9571084337349398,0.3776223776223776,0.3776223776223776,0.9197475202885482,0.3776223776223776
1282,Jet,m1291.obj,26,117,1958,117,0.9436144578313252,0.18181818181818182,0.18181818181818182,0.8944995491433724,0.18181818181818182
1283,Jet,m1292.obj,60,83,1992,83,0.96,0.4195804195804196,0.4195804195804196,0.9251577998196574,0.4195804195804196
1284,Jet,m1293.obj,27,116,1959,116,0.9440963855421687,0.1888111888111888,0.1888111888111888,0.8954012623985572,0.1888111888111888
1285,Jet,m1294.obj,32,111,1964,111,0.9465060240963855,0.22377622377622378,0.22377622377622378,0.8999098286744815,0.22377622377622378
1286,Jet,m1295.obj,30,113,1962,113,0.9455421686746988,0.2097902097902098,0.2097902097902098,0.8981064021641119,0.2097902097902098
1287,Jet,m1296.obj,42,101,1974,101,0.9513253012048193,0.2937062937062937,0.2937062937062937,0.90892696122633,0.2937062937062937
1288,Jet,m1297.obj,20,123,1952,123,0.9407228915662651,0.13986013986013987,0.13986013986013987,0.8890892696122633,0.13986013986013987
1289,Jet,m1298.obj,12,131,1944,131,0.9368674698795181,0.08391608391608392,0.08391608391608392,0.8818755635707844,0.08391608391608392
1290,Jet,m1299.obj,59,84,1991,84,0.9595180722891566,0.4125874125874126,0.4125874125874126,0.9242560865644724,0.4125874125874126
1291,Jet,m1300.obj,28,115,1960,115,0.944578313253012,0.1958041958041958,0.1958041958041958,0.8963029756537421,0.1958041958041958
1292,Jet,m1301.obj,54,89,1986,89,0.9571084337349398,0.3776223776223776,0.3776223776223776,0.9197475202885482,0.3776223776223776
1293,Knife,m722.obj,1,6,2205,6,0.9972862957937585,0.14285714285714285,0.14285714285714285,0.9945897204688909,0.14285714285714285
1294,Knife,m723.obj,1,6,2205,6,0.9972862957937585,0.14285714285714285,0.14285714285714285,0.9945897204688909,0.14285714285714285
1295,Knife,m724.obj,1,6,2205,6,0.9972862957937585,0.14285714285714285,0.14285714285714285,0.9945897204688909,0.14285714285714285
1296,Knife,m725.obj,1,6,2205,6,0.9972862957937585,0.14285714285714285,0.14285714285714285,0.9945897204688909,0.14285714285714285
1297,Knife,m726.obj,1,6,2205,6,0.9972862957937585,0.14285714285714285,0.14285714285714285,0.9945897204688909,0.14285714285714285
1298,Knife,m727.obj,1,6,2205,6,0.9972862957937585,0.14285714285714285,0.14285714285714285,0.9945897204688909,0.14285714285714285
1299,Knife,m728.obj,1,6,2205,6,0.9972862957937585,0.14285714285714285,0.14285714285714285,0.9945897204688909,0.14285714285714285
1300,MilitaryVehicle,D00017.obj,4,16,2182,16,0.9927206551410374,0.2,0.2,0.9855725879170424,0.20000000000000004
1301,MilitaryVehicle,D00051.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1302,MilitaryVehicle,D00100.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1303,MilitaryVehicle,D00173.obj,4,16,2182,16,0.9927206551410374,0.2,0.2,0.9855725879170424,0.20000000000000004
1304,MilitaryVehicle,D00272.obj,7,13,2185,13,0.9940855323020928,0.35,0.35,0.9882777276825969,0.35
1305,MilitaryVehicle,D00334.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1306,MilitaryVehicle,D00458.obj,7,13,2185,13,0.9940855323020928,0.35,0.35,0.9882777276825969,0.35
1307,MilitaryVehicle,D00529.obj,5,15,2183,15,0.9931756141947224,0.25,0.25,0.9864743011722272,0.25
1308,MilitaryVehicle,D00577.obj,4,16,2182,16,0.9927206551410374,0.2,0.2,0.9855725879170424,0.20000000000000004
1309,MilitaryVehicle,D00611.obj,3,17,2181,17,0.9922656960873522,0.15,0.15,0.9846708746618575,0.15
1310,MilitaryVehicle,D00723.obj,3,17,2181,17,0.9922656960873522,0.15,0.15,0.9846708746618575,0.15
1311,MilitaryVehicle,D00761.obj,4,16,2182,16,0.9927206551410374,0.2,0.2,0.9855725879170424,0.20000000000000004
1312,MilitaryVehicle,D00778.obj,6,14,2184,14,0.9936305732484076,0.3,0.3,0.9873760144274121,0.3
1313,MilitaryVehicle,D00799.obj,1,19,2179,19,0.9913557779799818,0.05,0.05,0.9828674481514879,0.05000000000000001
1314,MilitaryVehicle,D00801.obj,3,17,2181,17,0.9922656960873522,0.15,0.15,0.9846708746618575,0.15
1315,MilitaryVehicle,D00918.obj,5,15,2183,15,0.9931756141947224,0.25,0.25,0.9864743011722272,0.25
1316,MilitaryVehicle,D00932.obj,5,15,2183,15,0.9931756141947224,0.25,0.25,0.9864743011722272,0.25
1317,MilitaryVehicle,D00933.obj,3,17,2181,17,0.9922656960873522,0.15,0.15,0.9846708746618575,0.15
1318,MilitaryVehicle,D00952.obj,1,19,2179,19,0.9913557779799818,0.05,0.05,0.9828674481514879,0.05000000000000001
1319,MilitaryVehicle,D00971.obj,5,15,2183,15,0.9931756141947224,0.25,0.25,0.9864743011722272,0.25
1320,Monitor,D00007.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1321,Monitor,D00141.obj,4,16,2182,16,0.9927206551410374,0.2,0.2,0.9855725879170424,0.20000000000000004
1322,Monitor,D00229.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1323,Monitor,D00336.obj,1,19,2179,19,0.9913557779799818,0.05,0.05,0.9828674481514879,0.05000000000000001
1324,Monitor,D00339.obj,3,17,2181,17,0.9922656960873522,0.15,0.15,0.9846708746618575,0.15
1325,Monitor,D00364.obj,1,19,2179,19,0.9913557779799818,0.05,0.05,0.9828674481514879,0.05000000000000001
1326,Monitor,D00387.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1327,Monitor,D00391.obj,3,17,2181,17,0.9922656960873522,0.15,0.15,0.9846708746618575,0.15
1328,Monitor,D00412.obj,4,16,2182,16,0.9927206551410374,0.2,0.2,0.9855725879170424,0.20000000000000004
1329,Monitor,D00444.obj,4,16,2182,16,0.9927206551410374,0.2,0.2,0.9855725879170424,0.20000000000000004
1330,Monitor,D00469.obj,4,16,2182,16,0.9927206551410374,0.2,0.2,0.9855725879170424,0.20000000000000004
1331,Monitor,D00548.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1332,Monitor,D00659.obj,3,17,2181,17,0.9922656960873522,0.15,0.15,0.9846708746618575,0.15
1333,Monitor,D00852.obj,3,17,2181,17,0.9922656960873522,0.15,0.15,0.9846708746618575,0.15
1334,Monitor,D00863.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1335,Monitor,D00915.obj,1,19,2179,19,0.9913557779799818,0.05,0.05,0.9828674481514879,0.05000000000000001
1336,Monitor,D00919.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1337,Monitor,D00920.obj,1,19,2179,19,0.9913557779799818,0.05,0.05,0.9828674481514879,0.05000000000000001
1338,Monitor,D00978.obj,3,17,2181,17,0.9922656960873522,0.15,0.15,0.9846708746618575,0.15
1339,Monitor,D01000.obj,5,15,2183,15,0.9931756141947224,0.25,0.25,0.9864743011722272,0.25
1340,Monoplane,D00011.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1341,Monoplane,D00019.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1342,Monoplane,D00043.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1343,Monoplane,D00098.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1344,Monoplane,D00167.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1345,Monoplane,D00169.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1346,Monoplane,D00262.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1347,Monoplane,D00301.obj,1,19,2179,19,0.9913557779799818,0.05,0.05,0.9828674481514879,0.05000000000000001
1348,Monoplane,D00304.obj,1,19,2179,19,0.9913557779799818,0.05,0.05,0.9828674481514879,0.05000000000000001
1349,Monoplane,D00319.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1350,Monoplane,D00402.obj,3,17,2181,17,0.9922656960873522,0.15,0.15,0.9846708746618575,0.15
1351,Monoplane,D00482.obj,4,16,2182,16,0.9927206551410374,0.2,0.2,0.9855725879170424,0.20000000000000004
1352,Monoplane,D00617.obj,1,19,2179,19,0.9913557779799818,0.05,0.05,0.9828674481514879,0.05000000000000001
1353,Monoplane,D00688.obj,1,19,2179,19,0.9913557779799818,0.05,0.05,0.9828674481514879,0.05000000000000001
1354,Monoplane,D00798.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1355,Monoplane,D00840.obj,3,17,2181,17,0.9922656960873522,0.15,0.15,0.9846708746618575,0.15
1356,Monoplane,D00864.obj,1,19,2179,19,0.9913557779799818,0.05,0.05,0.9828674481514879,0.05000000000000001
1357,Monoplane,D00925.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1358,Monoplane,D00963.obj,2,18,2180,18,0.991810737033667,0.1,0.1,0.9837691614066727,0.10000000000000002
1359,Monoplane,D00995.obj,3,17,2181,17,0.9922656960873522,0.15,0.15,0.9846708746618575,0.15
1360,Motorcycle,D00021.obj,9,17,2175,17,0.9922445255474452,0.34615384615384615,0.34615384615384615,0.9846708746618575,0.34615384615384615
1361,Motorcycle,D00039.obj,4,22,2170,22,0.989963503649635,0.15384615384615385,0.15384615384615385,0.9801623083859333,0.15384615384615385
1362,Motorcycle,D00054.obj,10,16,2176,16,0.9927007299270073,0.38461538461538464,0.38461538461538464,0.9855725879170424,0.38461538461538464
1363,Motorcycle,D00224.obj,6,20,2172,20,0.9908759124087592,0.23076923076923078,0.23076923076923078,0.981965734896303,0.23076923076923078
1364,Motorcycle,D00269.obj,7,19,2173,19,0.9913321167883211,0.2692307692307692,0.2692307692307692,0.9828674481514879,0.2692307692307692
1365,Motorcycle,D00288.obj,7,19,2173,19,0.9913321167883211,0.2692307692307692,0.2692307692307692,0.9828674481514879,0.2692307692307692
1366,Motorcycle,D00342.obj,9,17,2175,17,0.9922445255474452,0.34615384615384615,0.34615384615384615,0.9846708746618575,0.34615384615384615
1367,Motorcycle,D00345.obj,7,19,2173,19,0.9913321167883211,0.2692307692307692,0.2692307692307692,0.9828674481514879,0.2692307692307692
1368,Motorcycle,D00395.obj,3,23,2169,23,0.989507299270073,0.11538461538461539,0.11538461538461539,0.9792605951307484,0.11538461538461539
1369,Motorcycle,D00396.obj,7,19,2173,19,0.9913321167883211,0.2692307692307692,0.2692307692307692,0.9828674481514879,0.2692307692307692
1370,Motorcycle,D00476.obj,7,19,2173,19,0.9913321167883211,0.2692307692307692,0.2692307692307692,0.9828674481514879,0.2692307692307692
1371,Motorcycle,D00521.obj,1,25,2167,25,0.988594890510949,0.038461538461538464,0.038461538461538464,0.9774571686203787,0.038461538461538464
1372,Motorcycle,D00544.obj,5,21,2171,21,0.9904197080291971,0.19230769230769232,0.19230769230769232,0.9810640216411182,0.19230769230769232
1373,Motorcycle,D00594.obj,7,19,2173,19,0.9913321167883211,0.2692307692307692,0.2692307692307692,0.9828674481514879,0.2692307692307692
1374,Motorcycle,D00703.obj,10,16,2176,16,0.9927007299270073,0.38461538461538464,0.38461538461538464,0.9855725879170424,0.38461538461538464
1375,Motorcycle,D00768.obj,8,18,2174,18,0.9917883211678832,0.3076923076923077,0.3076923076923077,0.9837691614066727,0.3076923076923077
1376,Motorcycle,D00858.obj,10,16,2176,16,0.9927007299270073,0.38461538461538464,0.38461538461538464,0.9855725879170424,0.38461538461538464
1377,Motorcycle,D00880.obj,6,20,2172,20,0.9908759124087592,0.23076923076923078,0.23076923076923078,0.981965734896303,0.23076923076923078
1378,Motorcycle,D00886.obj,4,22,2170,22,0.989963503649635,0.15384615384615385,0.15384615384615385,0.9801623083859333,0.15384615384615385
1379,Motorcycle,D00945.obj,8,18,2174,18,0.9917883211678832,0.3076923076923077,0.3076923076923077,0.9837691614066727,0.3076923076923077
1380,Motorcycle,m1479.obj,6,20,2172,20,0.9908759124087592,0.23076923076923078,0.23076923076923078,0.981965734896303,0.23076923076923078
1381,Motorcycle,m1480.obj,9,17,2175,17,0.9922445255474452,0.34615384615384615,0.34615384615384615,0.9846708746618575,0.34615384615384615
1382,Motorcycle,m1481.obj,7,19,2173,19,0.9913321167883211,0.2692307692307692,0.2692307692307692,0.9828674481514879,0.2692307692307692
1383,Motorcycle,m1482.obj,4,22,2170,22,0.989963503649635,0.15384615384615385,0.15384615384615385,0.9801623083859333,0.15384615384615385
1384,Motorcycle,m1483.obj,10,16,2176,16,0.9927007299270073,0.38461538461538464,0.38461538461538464,0.9855725879170424,0.38461538461538464
1385,Motorcycle,m1484.obj,4,22,2170,22,0.989963503649635,0.15384615384615385,0.15384615384615385,0.9801623083859333,0.15384615384615385
1386,Mug,D00172.obj,7,18,2175,18,0.9917920656634747,0.28,0.28,0.9837691614066727,0.28
1387,Mug,D00202.obj,7,18,2175,18,0.9917920656634747,0.28,0.28,0.9837691614066727,0.28
1388,Mug,D00227.obj,6,19,2174,19,0.9913360693114455,0.24,0.24,0.9828674481514879,0.24
1389,Mug,D00321.obj,4,21,2172,21,0.9904240766073872,0.16,0.16,0.9810640216411182,0.16
1390,Mug,D00341.obj,5,20,2173,20,0.9908800729594163,0.2,0.2,0.981965734896303,0.20000000000000004
1391,Mug,D00372.obj,10,15,2178,15,0.9931600547195623,0.4,0.4,0.9864743011722272,0.4000000000000001
1392,Mug,D00427.obj,2,23,2170,23,0.9895120839033288,0.08,0.08,0.9792605951307484,0.08
1393,Mug,D00684.obj,8,17,2176,17,0.9922480620155039,0.32,0.32,0.9846708746618575,0.32
1394,Mug,D00685.obj,9,16,2177,16,0.9927040583675331,0.36,0.36,0.9855725879170424,0.36
1395,Mug,D00705.obj,3,22,2171,22,0.989968080255358,0.12,0.12,0.9801623083859333,0.12
1396,Mug,D00728.obj,6,19,2174,19,0.9913360693114455,0.24,0.24,0.9828674481514879,0.24
1397,Mug,D00745.obj,10,15,2178,15,0.9931600547195623,0.4,0.4,0.9864743011722272,0.4000000000000001
1398,Mug,D00747.obj,4,21,2172,21,0.9904240766073872,0.16,0.16,0.9810640216411182,0.16
1399,Mug,D00760.obj,8,17,2176,17,0.9922480620155039,0.32,0.32,0.9846708746618575,0.32
1400,Mug,D00770.obj,10,15,2178,15,0.9931600547195623,0.4,0.4,0.9864743011722272,0.4000000000000001
1401,Mug,D00825.obj,7,18,2175,18,0.9917920656634747,0.28,0.28,0.9837691614066727,0.28
1402,Mug,D00833.obj,6,19,2174,19,0.9913360693114455,0.24,0.24,0.9828674481514879,0.24
1403,Mug,D00908.obj,6,19,2174,19,0.9913360693114455,0.24,0.24,0.9828674481514879,0.24
1404,Mug,D00913.obj,2,23,2170,23,0.9895120839033288,0.08,0.08,0.9792605951307484,0.08
1405,Mug,m503.obj,8,17,2176,17,0.9922480620155039,0.32,0.32,0.9846708746618575,0.32
1406,Mug,m504.obj,9,16,2177,16,0.9927040583675331,0.36,0.36,0.9855725879170424,0.36
1407,Mug,m506.obj,4,21,2172,21,0.9904240766073872,0.16,0.16,0.9810640216411182,0.16
1408,Mug,m507.obj,8,17,2176,17,0.9922480620155039,0.32,0.32,0.9846708746618575,0.32
1409,Mug,m508.obj,4,21,2172,21,0.9904240766073872,0.16,0.16,0.9810640216411182,0.16
1410,Mug,m509.obj,4,21,2172,21,0.9904240766073872,0.16,0.16,0.9810640216411182,0.16
1411,MultiSeat,D00036.obj,10,33,2142,33,0.9848275862068966,0.23255813953488372,0.23255813953488372,0.9702434625788999,0.23255813953488372
1412,MultiSeat,D00046.obj,3,40,2135,40,0.9816091954022989,0.06976744186046512,0.06976744186046512,0.9639314697926059,0.06976744186046512
1413,MultiSeat,D00053.obj,14,29,2146,29,0.9866666666666667,0.32558139534883723,0.32558139534883723,0.9738503155996393,0.32558139534883723
1414,MultiSeat,D00145.obj,14,29,2146,29,0.9866666666666667,0.32558139534883723,0.32558139534883723,0.9738503155996393,0.32558139534883723
1415,MultiSeat,D00146.obj,15,28,2147,28,0.9871264367816092,0.3488372093023256,0.3488372093023256,0.9747520288548241,0.3488372093023256
1416,MultiSeat,D00237.obj,5,38,2137,38,0.9825287356321839,0.11627906976744186,0.11627906976744186,0.9657348963029756,0.11627906976744186
1417,MultiSeat,D00245.obj,11,32,2143,32,0.9852873563218391,0.2558139534883721,0.2558139534883721,0.9711451758340848,0.2558139534883721
1418,MultiSeat,D00263.obj,8,35,2140,35,0.9839080459770115,0.18604651162790697,0.18604651162790697,0.9684400360685302,0.18604651162790695
1419,MultiSeat,D00273.obj,11,32,2143,32,0.9852873563218391,0.2558139534883721,0.2558139534883721,0.9711451758340848,0.2558139534883721
1420,MultiSeat,D00285.obj,11,32,2143,32,0.9852873563218391,0.2558139534883721,0.2558139534883721,0.9711451758340848,0.2558139534883721
1421,MultiSeat,D00289.obj,9,34,2141,34,0.984367816091954,0.20930232558139536,0.20930232558139536,0.9693417493237151,0.20930232558139536
1422,MultiSeat,D00329.obj,8,35,2140,35,0.9839080459770115,0.18604651162790697,0.18604651162790697,0.9684400360685302,0.18604651162790695
1423,MultiSeat,D00586.obj,8,35,2140,35,0.9839080459770115,0.18604651162790697,0.18604651162790697,0.9684400360685302,0.18604651162790695
1424,MultiSeat,D00588.obj,15,28,2147,28,0.9871264367816092,0.3488372093023256,0.3488372093023256,0.9747520288548241,0.3488372093023256
1425,MultiSeat,D00607.obj,13,30,2145,30,0.9862068965517241,0.3023255813953488,0.3023255813953488,0.9729486023444545,0.3023255813953488
1426,MultiSeat,D00637.obj,5,38,2137,38,0.9825287356321839,0.11627906976744186,0.11627906976744186,0.9657348963029756,0.11627906976744186
1427,MultiSeat,D00648.obj,13,30,2145,30,0.9862068965517241,0.3023255813953488,0.3023255813953488,0.9729486023444545,0.3023255813953488
1428,MultiSeat,D00652.obj,11,32,2143,32,0.9852873563218391,0.2558139534883721,0.2558139534883721,0.9711451758340848,0.2558139534883721
1429,MultiSeat,D00749.obj,11,32,2143,32,0.9852873563218391,0.2558139534883721,0.2558139534883721,0.9711451758340848,0.2558139534883721
1430,MultiSeat,D00985.obj,6,37,2138,37,0.9829885057471265,0.13953488372093023,0.13953488372093023,0.9666366095581606,0.13953488372093023
1431,MultiSeat,m774.obj,4,39,2136,39,0.9820689655172414,0.09302325581395349,0.09302325581395349,0.9648331830477908,0.09302325581395347
1432,MultiSeat,m775.obj,10,33,2142,33,0.9848275862068966,0.23255813953488372,0.23255813953488372,0.9702434625788999,0.23255813953488372
1433,MultiSeat,m776.obj,1,42,2133,42,0.9806896551724138,0.023255813953488372,0.023255813953488372,0.9621280432822362,0.02325581395348837
1434,MultiSeat,m777.obj,2,41,2134,41,0.9811494252873563,0.046511627906976744,0.046511627906976744,0.9630297565374211,0.04651162790697674
1435,MultiSeat,m779.obj,2,41,2134,41,0.9811494252873563,0.046511627906976744,0.046511627906976744,0.9630297565374211,0.04651162790697674
1436,MultiSeat,m780.obj,3,40,2135,40,0.9816091954022989,0.06976744186046512,0.06976744186046512,0.9639314697926059,0.06976744186046512
1437,MultiSeat,m781.obj,11,32,2143,32,0.9852873563218391,0.2558139534883721,0.2558139534883721,0.9711451758340848,0.2558139534883721
1438,MultiSeat,m782.obj,1,42,2133,42,0.9806896551724138,0.023255813953488372,0.023255813953488372,0.9621280432822362,0.02325581395348837
1439,MultiSeat,m783.obj,12,31,2144,31,0.9857471264367816,0.27906976744186046,0.27906976744186046,0.9720468890892696,0.27906976744186046
1440,MultiSeat,m829.obj,1,42,2133,42,0.9806896551724138,0.023255813953488372,0.023255813953488372,0.9621280432822362,0.02325581395348837
1441,MultiSeat,m830.obj,13,30,2145,30,0.9862068965517241,0.3023255813953488,0.3023255813953488,0.9729486023444545,0.3023255813953488
1442,MultiSeat,m831.obj,12,31,2144,31,0.9857471264367816,0.27906976744186046,0.27906976744186046,0.9720468890892696,0.27906976744186046
1443,MultiSeat,m832.obj,6,37,2138,37,0.9829885057471265,0.13953488372093023,0.13953488372093023,0.9666366095581606,0.13953488372093023
1444,MultiSeat,m833.obj,14,29,2146,29,0.9866666666666667,0.32558139534883723,0.32558139534883723,0.9738503155996393,0.32558139534883723
1445,MultiSeat,m834.obj,7,36,2139,36,0.983448275862069,0.16279069767441862,0.16279069767441862,0.9675383228133454,0.16279069767441862
1446,MultiSeat,m835.obj,14,29,2146,29,0.9866666666666667,0.32558139534883723,0.32558139534883723,0.9738503155996393,0.32558139534883723
1447,MultiSeat,m836.obj,8,35,2140,35,0.9839080459770115,0.18604651162790697,0.18604651162790697,0.9684400360685302,0.18604651162790695
1448,MultiSeat,m837.obj,7,36,2139,36,0.983448275862069,0.16279069767441862,0.16279069767441862,0.9675383228133454,0.16279069767441862
1449,MultiSeat,m838.obj,6,37,2138,37,0.9829885057471265,0.13953488372093023,0.13953488372093023,0.9666366095581606,0.13953488372093023
